Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1732813206,30,,Aggregated,19.700000,0.000000,4,5,5,5,6,7,10,13,29,45,45,2864,0,4,4.642773535563938,0.9152080019703135,44.90845800319221,77.90223463687151
1732813207,30,,Aggregated,19.300000,0.000000,4,5,5,5,6,7,10,13,29,45,45,2887,0,4,4.646992318263423,0.9152080019703135,44.90845800319221,77.9030135088327
1732813208,30,,Aggregated,19.600000,0.000000,4,5,5,5,6,7,10,13,29,45,45,2905,0,4,4.654342020940851,0.9152080019703135,44.90845800319221,77.90361445783132
1732813209,30,,Aggregated,20.000000,0.000000,4,5,5,5,6,7,10,13,29,45,45,2925,0,4,4.653200096006477,0.9152080019703135,44.90845800319221,77.9042735042735
1732813210,30,,Aggregated,19.700000,0.000000,4,5,5,5,6,8,10,14,29,45,45,2944,0,4,4.673513045801151,0.9152080019703135,44.90845800319221,77.90489130434783
1732813211,30,,Aggregated,19.600000,0.000000,4,5,5,5,6,8,10,14,29,45,45,2965,0,4,4.670919741599206,0.9152080019703135,44.90845800319221,77.90556492411467
1732813212,30,,Aggregated,20.100000,0.000000,4,5,5,5,6,8,10,14,29,45,45,2984,0,4,4.6693120934455195,0.9152080019703135,44.90845800319221,77.90616621983914
1732813213,30,,Aggregated,19.900000,0.000000,4,5,5,5,6,7,10,14,27,45,45,3003,0,4,4.668578280998366,0.9152080019703135,44.90845800319221,77.9067599067599
1732813214,30,,Aggregated,20.200000,0.000000,4,5,5,5,6,7,10,14,27,45,45,3021,0,4,4.668662664294767,0.9152080019703135,44.90845800319221,77.90731545845746
1732813215,30,,Aggregated,20.100000,0.000000,4,5,5,5,6,7,10,14,27,45,45,3041,0,4,4.6666398371755635,0.9152080019703135,44.90845800319221,77.90792502466294
1732813216,30,,Aggregated,19.200000,0.000000,4,5,5,5,6,7,10,14,27,45,45,3061,0,4,4.660866599431499,0.9152080019703135,44.90845800319221,77.90852662528586
1732813217,30,,Aggregated,19.800000,0.000000,4,5,5,5,6,7,10,14,27,45,45,3080,0,4,4.660451297032913,0.9152080019703135,44.90845800319221,77.9090909090909
1732813218,30,,Aggregated,19.600000,0.000000,4,5,5,5,6,7,10,13,27,45,45,3102,0,4,4.657304573774473,0.9152080019703135,44.90845800319221,77.90973565441651
1732813219,30,,Aggregated,19.200000,0.000000,4,5,5,5,6,7,10,13,27,45,45,3120,0,4,4.652311590659035,0.9152080019703135,44.90845800319221,77.91025641025641
1732813220,30,,Aggregated,19.700000,0.000000,4,5,5,5,6,7,10,13,27,45,45,3141,0,4,4.646209910490215,0.9152080019703135,44.90845800319221,77.91085641515441
1732813221,30,,Aggregated,19.600000,0.000000,4,5,5,5,6,7,10,13,27,45,45,3159,0,4,4.645245276308884,0.9152080019703135,44.90845800319221,77.9113643558088
1732813222,30,,Aggregated,19.700000,0.000000,4,5,5,5,6,7,10,13,27,45,45,3182,0,4,4.630374617488535,0.9152080019703135,44.90845800319221,77.9120050282841
1732813223,30,,Aggregated,19.100000,0.000000,4,5,5,5,6,7,10,13,27,45,45,3201,0,4,4.617445275181728,0.9152080019703135,44.90845800319221,77.91252733520774
1732813224,30,,Aggregated,19.700000,0.000000,4,5,5,5,6,7,10,13,27,45,45,3220,0,4,4.612304551819931,0.9152080019703135,44.90845800319221,77.91304347826087
1732813225,30,,Aggregated,19.800000,0.000000,4,5,5,5,6,7,10,13,27,45,45,3242,0,4,4.598182022471576,0.9152080019703135,44.90845800319221,77.91363355953115
1732813226,30,,Aggregated,20.200000,0.000000,4,5,5,5,6,7,10,13,27,45,45,3267,0,4,4.5853690923948145,0.9152080019703135,44.90845800319221,77.914294459749
